cert_id,jobid,certification_text,is_mandatory
824,1595,Working at heights certification,1
825,1595,Tower Rescue certification,1
826,1595,First Aid,1
827,1595,CPR Certificates,1
828,1595,ACMA License,1
829,1595,Open Cabling Ticket,1
830,1595,Construction White Card,1
831,1595,RF/EME Awareness,1
832,1595,MR or HR License,0
833,1600,QA certifications,1
834,1604,ISACA (CISA/CISM/CRISC),0
835,1604,ISC2 (CISSP/CCSP/SSCP),0
836,1604,ISACA (CISA/CISM/CRISC),0
837,1608,AWS,0
838,1608,Azure,0
839,1629,Cloud certification,0
840,1630,Microsoft (except Azure),0
841,1630,MCITP Systems Administrator (Active Directory),0
842,1630,Microsoft (except Azure),0
843,1655,ISC2 (CISSP/CCSP/SSCP),0
844,1655,ISACA (CISA/CISM/CRISC),0
845,1655,TOGAF,0
846,1655,FAIR,0
847,1659,ISTQB,0
848,1660,PMP,0
849,1667,Construction Industry Card (White card),1
850,1667,Medium Rigid Truck License,0
851,1667,First Aid/CPR,0
852,1667,Confined Space,0
853,1667,Manual Handling,0
854,1667,Traffic management tickets,0
855,1672,UI/UX Certification,0
856,1682,Working with Children Card,1
857,1682,Accreditation to Work in a Catholic School,1
858,1689,Microsoft (except Azure),0
859,1689,Microsoft (except Azure),0
860,1689,Azure,0
861,1689,AWS,0
862,1691,Cisco (CCNA/CCNP/CCIE),0
863,1691,Azure,0
864,1693,Certified Ethical Hacker (CEH),0
865,1693,OffSec (OSCP),0
866,1693,GPEN,0
867,1693,PNPT,0
868,1693,Burp Suite Certified Practitioner,0
869,1693,eWAPT/eWAPTx,0
870,1701,PMP,1
871,1701,PSM,1
872,1701,PRINCE2,1
873,1711,Databricks professional certification,1
874,1713,Cisco (CCNA/CCNP/CCIE),1
875,1713,JNCIA,1
876,1716,CPR certification,0
877,1719,Cisco (CCNA/CCNP/CCIE),0
878,1727,OffSec (OSCP),1
879,1729,Advanced RPA Developer,0
880,1729,Agile,0
881,1729,Lean,0
882,1729,Six Sigma,0
883,1741,ITIL,0
884,1741,ServiceNow CSA,0
885,1741,ServiceNow CAD,0
886,1742,ITIL,0
887,1742,Microsoft (except Azure),0
888,1742,MCITP,0
889,1749,Certified Web Professional,1
890,1749,Web Programming Certificate,1
891,1749,Web Technologies Certificate,1
892,1749,Master Certified Web Professional,1
893,1750,ITIL,1
894,1755,SAFe Scrum Master certification,0
895,1755,Professional Scrum Master certification,0
896,1759,Microsoft (except Azure),1
897,1759,VM Ware Certified Professional (VCP),1
898,1765,ITIL,1
899,1765,ServiceNow CSA,0
900,1765,ServiceNow CAD,0
901,1768,PMP,0
902,1768,Cisco (CCNA/CCNP/CCIE),0
903,1768,Huawei,0
904,1769,ITIL,0
905,1770,Agile Scrum or SAFe certified,1
906,1772,Relevant IT fields,0
907,1775,AWS,0
908,1775,AWS,0
909,1780,Cyber Security certification,1
910,1785,ISO 27001,1
911,1790,ITIL,0
912,1790,Azure,0
913,1790,AWS,0
914,1799,ITIL,1
915,1801,ISC2 (CISSP/CCSP/SSCP),0
916,1801,Certified Ethical Hacker (CEH),0
917,1801,Cisco (CCNA/CCNP/CCIE),0
918,1812,Microsoft (except Azure),1
919,1812,Microsoft (except Azure),1
920,1812,Microsoft (except Azure),0
921,1813,ATD,1
922,1813,ATS,1
923,1813,AOS,1
924,1813,CDCP,1
925,1813,CDCE,1
926,1813,PMP,1
927,1823,ISTQB,1
928,1826,Cisco (CCNA/CCNP/CCIE),1
929,1826,NSE,1
930,1834,Certificate of Registration of Electrical Worker (Grade A),0
931,1837,Registered Electrical Worker,1
932,1837,Construction Worker Registration Card,1
933,1837,Construction Industry Safety Card,1
934,1845,CompTIA (A+/Network+/Linux+/Security+),0
935,1845,CompTIA (A+/Network+/Linux+/Security+),0
936,1850,Microsoft (except Azure),0
937,1850,MCITP,0
938,1850,Microsoft (except Azure),0
939,1850,Azure,0
940,1850,VCAP,0
941,1850,VCP,0
942,1850,ISC2 (CISSP/CCSP/SSCP),0
943,1850,ISACA (CISA/CISM/CRISC),0
944,1855,Citrix NetScaler,0
945,1855,Cisco (CCNA/CCNP/CCIE),0
946,1855,Cisco (CCNA/CCNP/CCIE),0
947,1859,PMP,0
948,1859,Agile,0
949,1859,Six sigma,0
950,1859,Lean,0
951,1862,Microsoft (except Azure),0
952,1862,ITIL,0
953,1864,ITIL,0
954,1864,Cloud,0
955,1864,Network Engineer,0
956,1868,AWS,0
957,1868,Azure,0
958,1868,VMware,0
959,1869,Sales Cloud,0
960,1869,Service Cloud,0
961,1869,Developer,0
962,1875,Certificate of Registration of Electrical Worker (Grade:A/B),1
963,1882,Cisco (CCNA/CCNP/CCIE),1
964,1882,Cisco (CCNA/CCNP/CCIE),1
965,1896,SAP,0
966,1897,Cisco (CCNA/CCNP/CCIE),1
967,1898,IT certification,0
968,1902,INS/LOMA,0
969,1902,III,0
970,1905,ITIL,0
971,1905,Cisco (CCNA/CCNP/CCIE),0
972,1905,CWDP,0
973,1905,Cisco (CCNA/CCNP/CCIE),0
974,1922,CDCP,0
975,1922,CDCS,0
976,1922,ITIL,0
977,1926,Azure,0
978,1926,Azure,0
979,1928,ISTQB,0
980,1928,CSTE,0
981,1928,CSQA,0
982,1931,ITIL,0
983,1931,PMP,0
984,1931,COBIT,0
985,1931,ScrumMaster,0
986,1931,DevOps,0
987,1936,Cisco (CCNA/CCNP/CCIE),1
988,1937,ITIL,0
989,1938,Cisco (CCNA/CCNP/CCIE),1
990,1938,Arista certification,1
991,1940,ITIL,0
992,1942,Baseline,1
993,1942,NV1,1
994,1942,NV2,1
995,1949,ITIL,0
996,1955,CompTIA (A+/Network+/Linux+/Security+),0
997,1955,CompTIA (A+/Network+/Linux+/Security+),0
998,1955,CyberSecurity Analyst+,0
999,1965,PMI,0
1000,1979,Microsoft (except Azure),0
1001,1983,Cisco (CCNA/CCNP/CCIE),0
1002,1983,ISC2 (CISSP/CCSP/SSCP),0
1003,1983,ISACA (CISA/CISM/CRISC),0
1004,1983,CompTIA (A+/Network+/Linux+/Security+),0
1005,1983,Certified Ethical Hacker (CEH),0
1006,1983,CompTIA (A+/Network+/Linux+/Security+),0
1007,1983,MCP,0
1008,1983,MCTS,0
1009,1986,ISC2 (CISSP/CCSP/SSCP),0
1010,1986,ITIL,0
1011,1986,CBCP,0
1012,1986,ISACA (CISA/CISM/CRISC),0
1013,1988,Magento certification,0
1014,1991,Salesforce,0
1015,1991,Salesforce,0
1016,1991,Salesforce,0
1017,1991,Salesforce,0
1018,1991,Salesforce,0
1019,1992,PMBOK,0
1020,1993,Basic Rigging Qualification,1
1021,1993,Working at Heights Certification,1
1022,1993,Tower Rescue Certification,1
1023,1993,RF Awareness Certification,1
1024,1994,Responsible Officer licence,1
1025,1997,ITIL,0
1026,1999,ALMI,1
1027,1999,ACS LOMA,1
1028,1999,Six Sigma,0
1029,1999,MBA,0
1030,2001,ISO 27001,1
1031,2009,Project Management Professional,0
1032,2009,Cisco (CCNA/CCNP/CCIE),0
1033,2009,Cisco (CCNA/CCNP/CCIE),0
1034,2009,Cyber Security related,0
1035,2013,SCWSH,0
1036,2018,Cisco (CCNA/CCNP/CCIE),0
1037,2020,Cisco (CCNA/CCNP/CCIE),0
1038,2020,JNCIP,0
1039,2024,Cisco (CCNA/CCNP/CCIE),0
1040,2028,PMP,0
1041,2028,CAPM,0
1042,2029,Working at height (WAH),1
1043,2029,CIDB,1
1044,2029,TM NIOSH Safety Passport,1
1045,2030,SAS certification,0
1047,2031,Cisco (CCNA/CCNP/CCIE),0
1048,2032,Oracle Certified Professional,1
1049,2032,Microsoft (except Azure),1
1050,2042,ITIL,0
1051,2043,ITIL,1
1052,2043,Microsoft (except Azure),1
1053,2054,ITIL,0
1054,2054,ITIL,0
1055,2054,Expert certification,0
1056,2058,Cisco (CCNA/CCNP/CCIE),1
1057,2058,Cisco (CCNA/CCNP/CCIE),0
1058,2062,ITIL,1
1059,2068,CyberArk (CDE-PAM),1
1060,2087,Azure,0
1061,2092,Oracle Cloud Certifications,0
1062,2118,Azure,1
1063,2118,Microsoft (except Azure),1
1064,2118,AWS,1
1065,2122,ISC2 (CISSP/CCSP/SSCP),1
1066,2122,ISACA (CISA/CISM/CRISC),1
1067,2122,ISACA (CISA/CISM/CRISC),1
1068,2125,Certified Business Analysis Professional (CBAP),0
1069,2125,PMI,0
1070,2125,Project Management certifications,0
1071,2127,Microsoft (except Azure),0
1072,2128,ITIL,1
1073,2138,ISC2 (CISSP/CCSP/SSCP),0
1074,2138,ISC2 (CISSP/CCSP/SSCP),0
1075,2138,CCSK,0
1076,2138,ISACA (CISA/CISM/CRISC),0
1077,2138,CompTIA (A+/Network+/Linux+/Security+),0
1078,2138,CSA,0
1079,2138,Certified Ethical Hacker (CEH),0
1081,2139,Linux,0
1082,2139,macOS,0
1083,2148,Baseline,1
1084,2148,NV1,0
1085,2154,Cisco (CCNA/CCNP/CCIE),1
1086,2156,ITIL,0
1087,2156,ISC2 (CISSP/CCSP/SSCP),0
1088,2156,ISACA (CISA/CISM/CRISC),0
1089,2156,ISACA (CISA/CISM/CRISC),0
1090,2156,GIAC,0
1091,2166,Cisco (CCNA/CCNP/CCIE),1
1092,2166,ACI,1
1093,2171,PMP,0
1094,2174,PMP,0
1095,2175,PMP,1
1096,2175,ITIL,0
1097,2175,ISC2 (CISSP/CCSP/SSCP),0
1098,2178,Recruiting Management solution,0
1099,2181,SAP,0
1100,2190,PMP,0
1101,2190,ITIL,0
1102,2193,Cisco (CCNA/CCNP/CCIE),0
1103,2208,CompTIA (A+/Network+/Linux+/Security+),0
1104,2208,ITIL,0
1105,2213,SAP,0
1106,2219,Certified Scrum Master (CSM),0
1107,2221,PMP,0
1108,2225,Microsoft (except Azure),0
1109,2234,Scrum Master,0
1110,2251,Cisco (CCNA/CCNP/CCIE),1
1111,2263,Cisco (CCNA/CCNP/CCIE),1
1112,2263,Cisco (CCNA/CCNP/CCIE),1
1113,2265,Cisco (CCNA/CCNP/CCIE),1
1114,2265,Cisco (CCNA/CCNP/CCIE),1
1115,2269,IBM,0
1116,2269,ITIL,0
1117,2288,ISC2 (CISSP/CCSP/SSCP),0
1118,2288,ISACA (CISA/CISM/CRISC),0
1119,2288,ISO 27001,0
1120,2288,IRAP,0
1121,2295,PMP,0
1122,2295,PRINCE2,0
1123,2295,Agile,0
1124,2295,PMI,0
1125,2304,ITIL,1
1126,2304,PMP,0
1127,2304,Client Relationship Management,0
1128,2305,Agile,1
1129,2305,Scrum,1
1130,2305,LEAN,1
1131,2305,Kanban,1
1132,2305,SAFe,1
1133,2320,Microsoft (except Azure),0
1134,2320,Azure,0
1135,2320,ISACA (CISA/CISM/CRISC),0
1136,2320,ISACA (CISA/CISM/CRISC),0
1137,2320,ISC2 (CISSP/CCSP/SSCP),0
1138,2320,CCSK,0
1139,2323,ISC2 (CISSP/CCSP/SSCP),1
1140,2323,CDMP,1
1141,2323,ISO 27001,1
1142,2326,System Analysis and Design,1
1143,2326,Data Security,1
1144,2326,Project Management,1
1145,2326,Business Communication,1
1146,2333,ITIL,1
1147,2333,ISC2 (CISSP/CCSP/SSCP),1
1148,2333,ISACA (CISA/CISM/CRISC),1
1149,2333,ISACA (CISA/CISM/CRISC),1
1150,2333,Certified Ethical Hacker (CEH),1
1151,2333,ISO27K,1
1152,2333,PMP,1
1153,2334,ISC2 (CISSP/CCSP/SSCP),0
1154,2334,GCIH,0
1155,2337,HCIE,0
1156,2337,Cisco (CCNA/CCNP/CCIE),0
1157,2350,Cisco (CCNA/CCNP/CCIE),0
1158,2356,MCP,0
1159,2356,Microsoft (except Azure),0
1160,2356,Microsoft (except Azure),0
1161,2364,Cisco (CCNA/CCNP/CCIE),0
1162,2364,Cisco (CCNA/CCNP/CCIE),0
1163,2364,MSCE,0
1164,2373,ISACA (CISA/CISM/CRISC),1
1165,2373,ISACA (CISA/CISM/CRISC),1
1166,2373,ISC2 (CISSP/CCSP/SSCP),1
1167,2373,ISC2 (CISSP/CCSP/SSCP),1
1168,2375,ITIL,0
1169,2375,Cisco (CCNA/CCNP/CCIE),0
1170,2375,Microsoft (except Azure),0
1171,2376,Six Sigma,0
1172,2386,AWS,1
1173,2386,AWS,0
1174,2390,CompTIA (A+/Network+/Linux+/Security+),0
1175,2390,CompTIA (A+/Network+/Linux+/Security+),0
1176,2390,Microsoft (except Azure),0
1177,2391,CIPP,0
1178,2391,CIPT,0
1179,2391,CIPM,0
1180,2391,ISACA (CISA/CISM/CRISC),0
1181,2391,ISO,0
1182,2391,PMP,0
1183,2391,ISC2 (CISSP/CCSP/SSCP),0
1184,2391,CDPSE,0
1185,2399,SAP,0
1186,2405,ITIL,0
1187,2405,OffSec (OSCP),0
1188,2405,ISC2 (CISSP/CCSP/SSCP),0
1189,2405,ISACA (CISA/CISM/CRISC),0
1190,2405,ISACA (CISA/CISM/CRISC),0
1191,2405,Certified Ethical Hacker (CEH),0
1192,2405,ISO27K,0
1193,2405,COBIT,0
1194,2405,PMP,0
1195,2405,CIPT,0
1196,2405,CIPM,0
1197,2405,CBCP,0
1198,2405,ABCP,0
1199,2412,ISACA (CISA/CISM/CRISC),0
1200,2412,ISACA (CISA/CISM/CRISC),0
1201,2412,ISACA (CISA/CISM/CRISC),0
1202,2412,CGEIT,0
1203,2412,CIA,0
1204,2412,ISO 27001,0
1205,2415,ISC2 (CISSP/CCSP/SSCP),1
1206,2415,ISACA (CISA/CISM/CRISC),1
1207,2415,Certified Ethical Hacker (CEH),1
1208,2415,CHFI,1
1209,2415,GCIH,1
1210,2415,OffSec (OSCP),1
1211,2415,OSCE,1
1212,2415,EnCE,1
1213,2415,GCFA,1
1214,2415,GCFE,1
1215,2415,GREM,1
1216,2429,EA or relevant discipline certification,0
1217,2447,Microsoft (except Azure),1
1219,2455,Cisco (CCNA/CCNP/CCIE),0
1220,2455,ISC2 (CISSP/CCSP/SSCP),0
1221,2455,ISACA (CISA/CISM/CRISC),0
1222,2455,MCITP Enterprise Administrator,0
1223,2472,ISC2 (CISSP/CCSP/SSCP),1
1224,2472,ISACA (CISA/CISM/CRISC),1
1225,2472,ISACA (CISA/CISM/CRISC),1
1226,2477,PowerBI,0
1227,2477,AWS,0
1228,2477,Azure,0
1229,2477,GCP,0
1230,2480,ITIL,0
1231,2483,PMP,0
1232,2489,ITIL,1
1233,2490,Azure,0
1234,2492,PMP,0
1235,2495,PMP,0
1236,2500,Splunk Power User,1
1237,2500,ECSA,1
1238,2500,ECIH,1
1239,2502,Microsoft (except Azure),0
1240,2502,Microsoft (except Azure),0
1241,2510,Splunk Power User,1
1242,2510,ECSA,1
1243,2510,CND,1
1244,2511,CCSK,0
1245,2511,OffSec (OSCP),0
1246,2511,OSWE,0
1247,2511,Certified Ethical Hacker (CEH),0
1248,2511,ISC2 (CISSP/CCSP/SSCP),0
1249,2511,ISACA (CISA/CISM/CRISC),0
1250,2522,CPA/CA,1
1251,2523,Elasticsearch certification,1
1252,2527,"SANS (GCIH, GCIA, GPEN, GREM)",0
1253,2527,ISC2 (CISSP/CCSP/SSCP),0
1254,2527,ISACA (CISA/CISM/CRISC),0
1255,2527,Certified Ethical Hacker (CEH),0
1256,2527,CREST,0
1257,2527,OffSec (OSCP),0
1258,2530,ITIL,1
1259,2530,OffSec (OSCP),1
1260,2530,ISC2 (CISSP/CCSP/SSCP),1
1261,2530,ISACA (CISA/CISM/CRISC),1
1262,2530,ISACA (CISA/CISM/CRISC),1
1263,2530,Certified Ethical Hacker (CEH),1
1264,2530,ISO27K,1
1265,2530,COBIT,1
1266,2530,PMP,1
1267,2530,CIPT,1
1268,2530,CIPM,1
1269,2530,CBCP,1
1270,2530,ABCP,1
1271,2542,Okta,1
1272,2542,Okta,1
1273,2542,Okta,1
1274,2542,Okta,1
1275,2544,SAP,0
1276,2545,Certified Databricks,0
1277,2545,AWS,0
1278,2545,GPC,0
1279,2545,Azure,0
1280,2549,Microsoft (except Azure),0
1281,2567,CPA,1
1282,2568,MCP,0
1283,2568,Microsoft (except Azure),0
1284,2568,ITIL,0
1285,2575,PMBook,0
1286,2575,PMI,0
1287,2575,PRINCE2,0
1288,2575,Six Sigma,0
1289,2576,ISC2 (CISSP/CCSP/SSCP),0
1290,2576,ISACA (CISA/CISM/CRISC),0
1291,2576,ISACA (CISA/CISM/CRISC),0
1292,2582,CompTIA (A+/Network+/Linux+/Security+),0
1293,2582,Microsoft (except Azure),0
1294,2587,Microsoft (except Azure),1
1295,2587,VCP,1
1296,2587,Red Hat (RHCSA/RHCE/RHCA),1
1297,2589,CompTIA (A+/Network+/Linux+/Security+),0
1298,2589,Cisco (CCNA/CCNP/CCIE),0
1299,2589,MTA,0
1300,2589,Microsoft (except Azure),0
1301,2589,Microsoft (except Azure),0
1302,2593,ISC2 (CISSP/CCSP/SSCP),0
1303,2593,ISACA (CISA/CISM/CRISC),0
1304,2593,GIAC,0
1305,2593,Certified Ethical Hacker (CEH),0
1306,2593,ISO 27001,0
1307,2595,Certified Boomi Developer,1
1308,2596,ITIL,0
1309,2596,ITIL,0
1310,2603,Security Certificate,1
1311,2605,Okta,1
1312,2605,Okta,1
1313,2605,Okta,1
1314,2605,Okta,1
1315,2607,CompTIA (A+/Network+/Linux+/Security+),0
1316,2607,CompTIA (A+/Network+/Linux+/Security+),0
1317,2607,CompTIA (A+/Network+/Linux+/Security+),0
1318,2607,Microsoft (except Azure),0
1319,2607,Apple Certified Associate,0
1320,2607,Apple Certified Support Professional,0
1321,2613,AWS,0
1322,2613,TOGAF,0
1323,2626,ITIL,1
1324,2626,ServiceNow CSA,0
1325,2626,ServiceNow CAD,0
1326,2635,AWS,0
1327,2635,GPC,0
1328,2635,Azure,0
1329,2638,Cyber Security Certificate,0
1330,2641,CCENT,1
1331,2647,Cloud certificates,0
1332,2647,Key ERP/RPA product certificates,0
1333,2647,PMP,0
1334,2647,Agile,0
1335,2647,Scrum,0
1336,2651,PMP,0
1337,2651,Agile,0
1338,2651,Scrum,0
1339,2651,ERP/RPA product certificates,0
1340,2652,Cisco (CCNA/CCNP/CCIE),0
1341,2652,Cisco (CCNA/CCNP/CCIE),0
1342,2654,CFA,0
1343,2654,FRM,0
1344,2659,PRINCE2,0
1345,2659,PMP,0
1346,2691,Technical Test Analyst,0
1347,2691,Test Manager,0
1348,2714,Cisco (CCNA/CCNP/CCIE),1
1349,2718,AWS,0
1350,2718,AWS,0
1351,2720,Anaplan Level 1,1
1352,2720,Anaplan Level 2,1
1353,2723,PMP,1
1354,2725,HP / HPE Certified,0
1355,2725,Microsoft (except Azure),0
1356,2725,Cisco (CCNA/CCNP/CCIE),0
1357,2735,SAP,1
1358,2743,ITIL,0
1359,2746,Google Professional Architect,1
1360,2746,Google DevOps Engineer,1
1361,2746,Azure,0
1362,2746,AWS,0
1363,2748,CompTIA (A+/Network+/Linux+/Security+),0
1364,2748,CompTIA (A+/Network+/Linux+/Security+),0
1365,2748,Microsoft (except Azure),0
1366,2757,Six Sigma,1
1367,2796,Microsoft (except Azure),0
1368,2802,ITIL,0
1369,2805,PL/SQL Developer Certified Professional,1
1370,2807,ITIL,0
1371,2807,PMP,0
1372,2807,PMI,0
1373,2807,CMMI,0
1374,2811,RIIWHS204E,1
1375,2811,PUAEQU001,1
1376,2811,White Card,1
1377,2811,EnAble Card,1
1378,2811,First Aid,1
1379,2815,Azure,1
1380,2818,ITIL,0
1381,2818,PMP,0
1382,2819,VMware,1
1383,2822,Azure,1
1384,2822,Scaled Agile,0
1385,2822,Microsoft (except Azure),0
1386,2822,Microsoft (except Azure),0
1387,2822,Microsoft (except Azure),0
1388,2842,Industry Certifications,0
1389,2855,CPR,0
1390,2860,Microsoft (except Azure),1
1391,2860,Microsoft (except Azure),1
1392,2860,Azure,1
1393,2872,ITIL,0
1394,2872,VCP,0
1395,2872,Red Hat (RHCSA/RHCE/RHCA),0
1396,2874,Azure,1
1397,2874,Microsoft (except Azure),1
1398,2879,Industry telecommunication/networking certificate,0
1399,2882,PMP,0
1400,2888,ITIL,0
1401,2888,COBIT,0
1402,2888,ISACA (CISA/CISM/CRISC),0
1403,2899,ITIL,0
1404,2899,COBIT,0
1405,2899,ISACA (CISA/CISM/CRISC),0
1406,2902,JLPT N1,1
1407,2902,JLPT N2,1
1408,2902,JLPT N3,1
1409,2902,JLPT N4,1
1410,2904,ISC2 (CISSP/CCSP/SSCP),0
1411,2904,ISACA (CISA/CISM/CRISC),0
1412,2904,Cisco (CCNA/CCNP/CCIE),0
1413,2904,Cisco (CCNA/CCNP/CCIE),0
1414,2906,ITIL,0
1415,2924,Azure,1
1416,2928,Linux,0
1417,2928,Cloud,0
1418,2929,Cisco (CCNA/CCNP/CCIE),0
1419,2929,PCNSE certification,0
1420,2929,Firewall Vendor related certification,0
1421,2929,Cisco (CCNA/CCNP/CCIE),0
1422,2929,ISC2 (CISSP/CCSP/SSCP),0
1423,2933,PMP,0
1424,2936,ISACA (CISA/CISM/CRISC),0
1425,2936,ISACA (CISA/CISM/CRISC),0
1426,2936,ISC2 (CISSP/CCSP/SSCP),0
1427,2936,ISACA (CISA/CISM/CRISC),0
1428,2936,CCSK,0
1429,2936,ISO 27001,0
1430,2937,ISC2 (CISSP/CCSP/SSCP),0
1431,2937,ISACA (CISA/CISM/CRISC),0
1432,2937,ISACA (CISA/CISM/CRISC),0
1433,2937,CompTIA (A+/Network+/Linux+/Security+),0
1434,2937,OffSec (OSCP),0
1435,2941,PMP,0
1436,2941,CITPM,0
1437,2944,Associate Cloud Engineer Certified,1
1438,2948,Associate Cloud Engineer Certified,1
1439,2952,Associate Cloud Engineer Certified,1
1440,2957,ISC2 (CISSP/CCSP/SSCP),1
1441,2957,AWS,1
1442,2957,Azure,1
1443,2958,PMP,0
1444,2962,Agile,0
1445,2962,Scrum Master,0
1446,2962,Project Management,0
1447,2963,ITIL,1
1449,2971,Certification in Business Analysis or relevant field,0
1450,2976,Positive Notice Blue Card for Child Related Employment Qld,1
1451,2977,Cisco (CCNA/CCNP/CCIE),1
1452,2977,FCP in Network Security,1
1453,2984,Microsoft (except Azure),0
1454,2984,Microsoft (except Azure),0
1455,2984,Azure,0
1456,2984,AWS,0
1457,2996,BTL1/2,0
1458,2996,CompTIA (A+/Network+/Linux+/Security+),0
1459,2996,CompTIA (A+/Network+/Linux+/Security+),0
1460,2996,Certified Ethical Hacker (CEH),0
1461,2996,ISC2 (CISSP/CCSP/SSCP),0
1462,2996,Cisco (CCNA/CCNP/CCIE),0
1463,2998,Project Management,0
1464,2998,technical certification related to systems analysis/modeling,0
1465,3001,Project Management,0
1466,3012,Salesforce,1
1467,3012,Salesforce,1
1468,3016,ISTQB,1
1469,3017,ISACA (CISA/CISM/CRISC),0
1470,3017,ISACA (CISA/CISM/CRISC),0
1471,3017,ISO 27001,0
1472,3022,SCRUM training or certification,0
1473,3025,Microsoft (except Azure),0
1474,3041,Cisco (CCNA/CCNP/CCIE),0
1475,3041,Cisco (CCNA/CCNP/CCIE),0
1476,3041,MCP,0
1477,3041,AWS,0
1478,3046,PMP,0
1479,3046,PMI,0
1480,3046,PRINCE2,0
1481,3046,Six Sigma,0
1482,3047,ISO 27001,1
1483,3058,Cisco (CCNA/CCNP/CCIE),1
1484,3058,SDWAN,1
1485,3072,ISC2 (CISSP/CCSP/SSCP),1
1486,3076,ISC2 (CISSP/CCSP/SSCP),0
1487,3076,ISACA (CISA/CISM/CRISC),0
1488,3076,GIAC,0
1489,3077,ISACA (CISA/CISM/CRISC),1
1490,3077,ISC2 (CISSP/CCSP/SSCP),1
1491,3077,ISACA (CISA/CISM/CRISC),1
1492,3079,ISC2 (CISSP/CCSP/SSCP),0
1493,3079,GIAC,0
1494,3079,OffSec (OSCP),0
1495,3080,ITIL,1
1496,3082,JPL Level N1,1
1497,3082,JPL Level N2,1
1498,3082,JPL Level N3,1
1499,3084,JPL Level N1,1
1500,3084,JPL Level N2,1
1501,3084,JPL Level N3,1
1502,3103,ITIL,0
1503,3108,Certificate IV in Business Administration,0
1504,3108,Certificate in Planning and Scheduling activities,0
1505,3109,Recognised risk management professional qualification,1
1506,3109,AGSVA NV1 Security Clearance,1
1507,3111,ITIL,0
1508,3120,UiPath RPA Developer,0
1509,3136,ISC2 (CISSP/CCSP/SSCP),1
1510,3136,ISACA (CISA/CISM/CRISC),1
1511,3136,CompTIA (A+/Network+/Linux+/Security+),1
1512,3146,AWS,0
1513,3149,Cisco (CCNA/CCNP/CCIE),1
1514,3149,Cisco (CCNA/CCNP/CCIE),1
1515,3155,ISACA (CISA/CISM/CRISC),1
1516,3155,ISC2 (CISSP/CCSP/SSCP),1
1517,3155,CGEIT,1
1518,3155,ISACA (CISA/CISM/CRISC),1
1519,3157,PMP,0
1520,3157,PGMP,0
1521,3166,CBAP,0
1522,3166,CCBA,0
1523,3176,ITIL,0
1524,3190,Cloud Infrastructure Foundations Associate,1
1525,3194,Certification in Data Engineering,0
1526,3203,PMP,1
1527,3203,PMI,1
1528,3203,Agile,1
1529,3218,PMP,0
1530,3218,PRINCE2,0
1531,3234,PMP,1
1532,3234,PRINCE2,1
1533,3234,CSM,1
1534,3234,PMI,1
1535,3236,ACP-610,0
1536,3249,Cloud Certification,0
1537,3249,Azure,0
1538,3249,ITIL,0
1539,3249,ITIL,0
1540,3250,Certificate or higher in a technical engineering discipline,0
1541,3274,Relevant Industry certifications,0
1542,3277,JPL Level N1,1
1543,3277,JPL Level N2,1
1544,3277,JPL Level N3,1
1545,3287,L5 Crowd Safety Management accreditation,1
1546,3288,CITPM,0
1547,3288,ITIL,0
1548,3288,ISC2 (CISSP/CCSP/SSCP),0
1549,3288,ISACA (CISA/CISM/CRISC),0
1550,3288,COMIT,0
1551,3289,NBN EnAble Induction,0
1552,3289,Asbestos Awareness Training,0
1553,3289,RIIWHS302D- Implement traffic management plan,0
1554,3289,First Aid & CPR Course HLTAID011,0
1555,3289,Confined Space & Gas Test,0
1556,3292,CITPM,0
1557,3292,ITIL,0
1558,3292,ISC2 (CISSP/CCSP/SSCP),0
1559,3292,ISACA (CISA/CISM/CRISC),0
1560,3292,COMIT,0
1561,3301,APICS,0
1562,3312,AWS,0
1563,3312,Azure,0
1564,3312,Google Cloud,0
1565,3312,Docker,0
1566,3312,Kubernetes,0
1567,3315,Certification in Business Analysis,0
1568,3315,Business Process Analysis,0
1569,3316,CompTIA (A+/Network+/Linux+/Security+),1
1570,3323,PMP,0
1571,3341,ISO 27001,1
1572,3341,PCI-DSS,1
1573,3342,AWS,0
1574,3343,Related professional certificates,0
1575,3346,Genesys Cloud certifications,0
1576,3359,Applicable technical certifications,0
1577,3362,Microsoft (except Azure),0
1578,3362,Microsoft (except Azure),0
1579,3362,MCF,0
1580,3362,MCE,0
1581,3362,MOS,0
1582,3362,Server+,0
1583,3362,CompTIA (A+/Network+/Linux+/Security+),0
1584,3362,CompTIA (A+/Network+/Linux+/Security+),0
1585,3363,ITIL,0
1586,3364,AWS,0
1587,3364,GCP,0
1588,3364,Azure,0
1589,3369,ITIL,1
1590,3372,PMP,1
1591,3372,PRINCE2,1
1592,3372,CSM/PSM,1
1593,3382,RPA developer/architect,0
1594,3383,ITIL,1
1595,3386,Avaloq Certified Customization Professional (ACCP),0
1596,3389,UiPath RPA Developer Certification,0
1597,3390,Certificate in Rigging,1
1598,3390,Work Safely At Heights Certificate,1
1599,3390,Licence to Perform High Risk Work,1
1600,3390,Competency based qualification and experience with Elevated Work Platforms (EWP),1
1601,3390,First Aid Certificate,1
1602,3390,Construction White card,1
1603,3393,ITIL,0
1604,3400,ITIL,1
